"X20240721_SIA_Batch2_Control_rep1.raw","X20240723_SIA_Batch3_Control_rep1.raw","X20240725_SIA_Batch4_Control_rep1.raw","X20240727_SIA_Batch5_Control_rep1.raw","X20240729_SIA_Batch6_Control_rep1.raw","X20240801_SIA_Batch7_Control_rep1.raw","X20240803_SIA_Batch8_Control_rep1.raw","X20240804_SIA_Batch9_Control_rep1.raw","X20240806_SIA_Batch10_Control_rep1.raw","X20240809_SIA_Batch1_Control_rep1.raw","X20240721_SIA_Batch2_Control_rep2.raw","X20240723_SIA_Batch3_Control_rep2.raw","X20240725_SIA_Batch4_Control_rep2.raw","X20240727_SIA_Batch5_Control_rep2.raw","X20240729_SIA_Batch6_Control_rep2.raw","X20240801_SIA_Batch7_Control_rep2.raw","X20240803_SIA_Batch8_Control_rep2.raw","X20240804_SIA_Batch9_Control_rep2.raw","X20240806_SIA_Batch10_Control_rep2.raw","X20240809_SIA_Batch1_Control_rep2.raw","X20240721_SIA_Batch2_Control_rep3.raw","X20240723_SIA_Batch3_Control_rep3.raw","X20240725_SIA_Batch4_Control_rep3.raw","X20240727_SIA_Batch5_Control_rep3.raw","X20240729_SIA_Batch6_Control_rep3.raw","X20240801_SIA_Batch7_Control_rep3.raw","X20240803_SIA_Batch8_Control_rep3.raw","X20240804_SIA_Batch9_Control_rep3.raw","X20240806_SIA_Batch10_Control_rep3.raw","X20240809_SIA_Batch1_Control_rep3.raw","X20240721_SIA_Batch2_Control_rep4.raw","X20240723_SIA_Batch3_Control_rep4.raw","X20240725_SIA_Batch4_Control_rep4.raw","X20240727_SIA_Batch5_Control_rep4.raw","X20240729_SIA_Batch6_Control_Rep4.raw","X20240801_SIA_Batch7_Control_rep4.raw","X20240803_SIA_Batch8_Control_rep4.raw","X20240804_SIA_Batch9_Control_rep4.raw","X20240806_SIA_Batch10_Control_rep4.raw","X20240809_SIA_Batch1_Control_rep4.raw","X20240721_SIA_Batch2_Control_rep5.raw","X20240723_SIA_Batch3_Control_rep5.raw","X20240725_SIA_Batch4_Control_rep5.raw","X20240727_SIA_Batch5_Control_rep5.raw","X20240729_SIA_Batch6_Control_rep5.raw","X20240801_SIA_Batch7_Control_rep5.raw","X20240803_SIA_Batch8_Control_rep5.raw","X20240804_SIA_Batch9_Control_rep5.raw","X20240806_SIA_Batch10_Control_rep5.raw","X20240809_SIA_Batch1_Control_rep5.raw","X20240729_SIA_Batch6_PooledControl_rep1.raw"
3408932.633,1280637.396,2026080.716,1412785.689,3740862.749,1861484.516,3472957.09,1893898.807,1738777.131,5173335.586,2564348.555,2256023.214,2750074.366,4324129.292,4918939.747,8233482.891,5428784.69,2721026.602,3025095.697,2606874.479,4743188.544,3602093.479,2404148.222,6384683.077,2668433.473,7096269.955,4542357.313,1993697.424,3183380.253,2467711.163,5970015.051,4113958.426,4021666.128,4649767.195,5485979.363,4500959.266,8465742.258,4433507.228,5380762.906,2965043.159,6097238.148,5937101.117,3835557.12,4714743.557,4403348.805,6353649.898,6805032.146,4437780.65,4344594.479,2507295.034,5622878.594
755566145,280357900.3,452467348.7,384756969.4,897399313.9,505995879.3,946972372,431908665.7,461467770.2,1348362558,549391284.1,472541422.4,776285159.8,987856531.8,1270847579,1965542167,1528243161,688987696,766025677.1,813562871.7,1037400593,837941410.3,685476940.3,1472917000,1078208885,1868175255,1243600985,1103770002,856047785.3,770129481.1,1360137767,1213969366,1029139938,1068579001,1439502312,1294648147,2148497279,1300364190,1323417606,1007228405,1423310706,1547740334,959031009.5,1198850042,1337524407,1687007232,1860808371,1330081138,1274101070,808398714.2,2442376389
6821501.699,2908394.638,3799391.098,3189775.6,6655407.296,4156586.819,6492667.585,4403356.879,2784928.663,8813999.507,5085852.545,4866420.874,6786572.214,9183251.739,8786164.228,14880750.61,10729168.84,6000980.627,6203770.119,6439572.061,8186735.482,7531086.595,4953510.858,11211203.81,7153334.984,12589950.88,7545892.149,7661389.946,6496771.875,3676473.588,10335628.46,6814962.071,7718702.355,8846132.918,9819020.114,8998668.615,15349363.09,9470296.733,9107295.308,7199898.344,11281661.47,10789155.66,7103978.549,7597997.21,8887944.445,11159923.45,12069630.4,9676989.959,8019049.885,6182069.267,18006586.81
237943526.5,98108367.48,143730795,118149445,251419734.7,157751568.4,248853410.6,125674560.5,137323206.4,383025449.9,181895792.3,168936588.8,231741334.7,291322826.8,384277664.4,591870502.4,388694829.6,195241169.5,220288108.9,249174806.9,329259180,287974674.4,210369995.9,408986375.9,292279900.7,533546978,323142825.4,319477568.2,233343257.7,225958193.3,457105661.1,363506016.6,289629947.1,330376042.8,409206118.5,348303550.4,587997340.1,377758357.7,387287845.9,284653321.7,449385435,503231424.1,296303590.2,341651053.8,413651777.3,465939981.3,487379507.1,379697289.8,369531578.4,232581218.2,726181903.9
20212469.59,6806295.21,10697775.64,9097851.826,21097075.52,10875879.39,19478060.69,12194743.32,8974264.832,40236002.03,8431529.144,8557948.164,17749489.19,27959002.45,32668827.11,49186554.82,45034871.65,14364920.13,17560617.3,21206650.21,20729234.1,23214168.95,20011332.48,38749664.29,24895840.56,51371722.12,27013282.91,20922954.66,19907613.83,21957608.49,29258906.52,39174392.61,26671786.8,20212474.82,34768696.98,30761904.66,48646593.31,32406593.56,32732048.18,25989829.26,42744289.45,45968093.91,24227736.28,35111416.88,37369185.16,40788212.52,46443374.03,30185034.79,30702367.27,24164501.51,56075015.94
25192735.77,9509493.526,12635842.73,9140979.344,24363785.39,11578074.74,24586058.51,9975222.154,10764955.6,32088215.74,16179692.83,15898360.29,21702727.47,25593643.4,28666799.81,48481835.21,34067475.8,18329562.43,21118953.6,21181508.08,32284615.63,27107059.42,19703881.06,36411093.45,25258808.34,41864244.44,30412811.4,25884750.98,21021075.13,18030198.95,40854775.96,32631556.99,23608923.18,29500467.56,36269169.85,27271608.03,48829596.1,33762625.66,31943660.29,19053530.5,43370445.93,44893228.68,22699528.86,28932780.67,30576301.75,37483212.15,26052828.48,28458707.44,39375776.53,17670246.07,72041989.83
2036113559,685585044.1,1031118993,931232954.2,2411497413,1437509605,2784201667,1328159757,1437254214,3962337784,1488592558,1183064027,2101879119,2524717630,3530317762,5205693966,4190111921,2218665421,2349235339,2572079666,3021161401,2625876563,1846894944,3544453012,2778797140,5121758709,3891076334,3259252170,2472625797,2336873368,3774092489,3437329182,2969633086,2987069458,3873435114,3767049775,5245207925,3960735005,3832004689,2971380770,4266210497,4634167498,2666719740,3270794933,4056565199,4485242145,4822401869,4002500577,3805351042,2394118023,6020091900
42956226.37,12088594.31,64326804.66,27730293.09,140867279.8,59570200.92,150030867.8,53971720.38,40370821.21,273985588.5,40583618.95,76828335.95,191013841.9,124420616.1,249374855.7,403522221.9,212026546.9,203181869.8,175284864.4,262088856.1,142489105.3,149511927.6,177579170.7,219950202,232109151.9,385352372.7,217165681,195095668.4,194724501.3,256661695.2,147103601.7,291899778,293298069.7,230689534,371885283,247167177.8,274398690.6,272458267.6,253407947,282873999.2,253057013.9,326396690.2,232922759.2,288858010.8,174244998.3,277791153.9,288360740,250089944.6,313923146.9,299050221.9,339193361.4
43815316.63,15805030.96,22331756.73,21243919.05,49486050.8,30153310.92,49812616.26,26269185.66,25185104.44,72492324.19,33413963.36,29757466.17,43596352.16,52532758.49,69390711.48,113686640,71962466.23,42743068.57,42295808.38,45309655.57,64374820.74,51552435.66,36080359.53,79286008.66,52838992.79,92859413.04,62298608.51,53505229.93,43495477.49,44097906.43,78342918.37,67116916.58,54843203.02,61644088.97,83502669.75,61660283.09,107903751,46231757.83,72339494.75,49696438.49,91880831.36,93822476.79,53728845.02,68237393.55,75135563.11,86467858.74,93099211.07,65585461.27,65316256.49,37040289.18,136247491.7
714785473.8,250567895.1,405087902.4,339263502.8,763315912.2,544682841.1,857136165.7,416295898.3,445640577.6,1170949588,562365108.9,442209241,693793787.9,839559416.3,1192994310,1987038554,1255765225,670182700.4,718695071.7,882230831.3,1022052080,869397031.1,662094979.8,1154177486,873196912.3,1899003989,1115556834,1025508967,525064556.8,808471412.6,1311864926,1140630845,905131391.3,986219767.5,1372678240,1286980217,2063994024,1267341157,1344259690,1008001334,1661263501,1704158722,876894329.5,1125995652,1374680141,1584414635,1864692952,1287516414,1318750761,773364350,1898494355
4509071.06,523561.921,2593228.35,828540.408,10710181.2,5031697.924,15201101.31,3863205.194,3554577.865,18041230.75,4207458.62,4879132.975,5415375.881,6009686.982,17425078.8,31344296.68,11433408.31,7258965.532,5688796.535,13681449.85,6910324.887,10975448.99,6303048.814,12463162.97,17735424.39,15388704.46,10510139.95,8659896.135,7528963.038,10890199.52,9357950.005,15501254.64,13134575.52,13427253.04,19742158.23,13406648.51,15528396.29,10233191,13763526.13,12521503.64,16805305.76,39034905.91,10233655.16,15073282.12,17715751.43,17997134.49,23745782.12,14741946.64,14844525.63,14081456.77,54314026.99
35986284.38,13023531.69,19012904.89,17861430.9,40247906.77,26219977.46,50102739.31,21618389.65,19511985.66,59943926.46,27544762.14,23880493.02,34144676.55,41000190.34,58880504.18,110806151.8,61556099.36,32946744.05,29866611.75,39975874.84,55712468.81,42387913.97,29360051.43,51564723.31,45967574.48,85323112.66,54385745.1,52614754.17,34295353.73,17723207.4,75635784.49,54199219.29,42058747.6,57680403.39,70247982.05,63929512.43,84872661.72,52890129.53,51787507.41,50965596.22,77795065.74,78664212.85,42955289.76,36287304.91,62808298.65,71731631.57,68513931.71,66380481.84,57785289.01,35058378.71,127603258.3
1475378098,521984900.3,879970600.6,755264334.9,1599144849,1260298446,2031582453,706118060,784478079.3,2992234627,1204270438,1039347075,1709619697,1845492603,2823382994,4857607001,3213125401,1425912708,1507344361,1984684704,2363181292,1942654012,1396588056,2636711568,1914403573,4524910992,3013968869,2551618206,1818820368,1786087490,3078213380,2688145303,2239383952,2121570608,3187231788,3108614340,4716502275,3112662067,2823255931,2492936493,3587779843,4264968152,2049502354,2342867771,3391564599,3988548937,4330079911,2910038765,3388310669,2084816817,4021827150
87244781.86,28871384.08,111525900.4,54996475.77,269614587.5,110531632.5,278612890.4,100616601.4,75594348.89,683773051.1,101946747.7,139619619.5,284581627,290529083.7,599984151,948503158.9,537386478.9,340535863,252543670.9,422012391.4,324777434.9,278575533.8,259064197.8,553805103.5,462366754,925794305.5,462714240.6,433029693.2,318738758.5,409343992.6,407824438.6,556193488.5,531971444.1,470242407.6,742195448.5,535921073.2,719165947.9,568792957.8,565347263.3,572465164.9,612816666.2,768683998.6,414517992.1,574918595.3,652577640.1,689904650.6,754178394.6,549876156.4,592352183.9,477044663.7,1058179192
32576.827,57948.803,22931.369,14246.187,237064.494,112628.386,762807.962,52773.745,35415.517,342241.413,84530.53,173634.814,398927.502,122984.788,1753842.06,2608013.375,2005231.346,415254.23,226512.124,193974.799,409282.73,116111.423,144963.411,638053.921,1661166.57,2378336.955,353804.229,659747.767,69530.139,558977.542,113056.681,360572.25,745935.187,1514482.41,2019883.962,1674292.974,1235163.517,302178.15,636064.822,745414.437,360512.889,1121441.487,254134.861,663444.655,968479.992,1321402.862,1302272.288,355806.241,2339259.13,735260.456,1145981.769
33170790.18,12299865.87,18590055.03,13156533.42,34820490.4,18789864.18,39249080.74,13910508.56,18077705.11,53115131.23,26850645.37,20506372.39,34954966.92,31648456.76,29643835.19,87970379.53,58941802.31,18673762.51,28790692.51,34400588.07,49811848.73,38942559.82,27895399.22,52171591.34,30826500.57,65492570.09,51424409.71,41819722.64,34201647.18,32382246.82,68108831.88,54829843.92,43778541.03,42850849.27,51117471.27,53257462.58,83211535.73,48242974.37,50440219.86,43143709.23,74087976.21,79886950.12,40017804.6,42041430.39,59794923.47,70784289.26,74601272.56,54075886.84,59536150.08,35599604.39,77693050.79
29005393.47,9162965.734,15557053.98,9645709.46,29883225.63,10495224.23,27872400.79,12515333.99,13706662.64,43849553.7,21598470.02,15649631.69,29775483.45,25154848.76,35625389.79,68457638.97,45914857.62,18676019.85,25119978.24,26070261.58,40528237.19,32229923.26,22040162.48,38324022.27,26424519.82,56309388.06,41545664.98,41895699.64,27153175.02,25302371.6,53646453.37,34736453.56,36181984.11,33391048.59,36895640.15,21638868.23,57894365.72,25813720.41,41045376.47,35532791.25,59043932.21,72341629.61,37861174.71,33473925.9,48920189.45,59318872.69,56021474.15,43099542.61,47239460.32,28327593.3,55878229.7
400207.873,292806.542,2416804.601,236013.484,4766816.755,957634.623,7010318.373,652317.116,941135.837,22518568.06,417030.986,1283238.92,6637060.706,5140212.475,2530172.591,12071839.2,13031848.99,3611550.878,8161440.992,13718198.61,1790600.712,7578190.889,2599382.382,13580079.04,16066211.25,18746989.63,1098018.741,8800822.945,14512670.97,12898880.35,7398821.608,18012697.97,4699888.109,7131202.759,30673656.21,10771920.85,19767211.65,12278067.36,1693249.141,19370234.64,23583216.74,28089270.13,4175503.594,13645142.14,5612191.302,4917786.353,10206902.51,7606858.475,8619646.586,16923881.9,7656955.731
7603099.536,2606985.088,4087208.817,3695595.292,8445037.304,5613378.248,7690215.967,3834709.297,4042985.935,12222454.28,5975328.269,5357623.949,7741925.574,8547514.424,13688887.75,22953896.22,13501850.82,6823354.894,6640977.977,8193873.176,12308207.59,10188675.9,6820913.837,11478248.36,9494934.328,18615606.36,11152970.84,11353644.91,7512061.703,6416049.297,16766350.42,14009326.15,10929204.53,9738261.619,15574804.84,13428697.59,21971043.99,13459997.94,11456071.81,10257718.75,17502582.93,20357473.99,9455705.784,10465104.01,13755716.17,16116531.31,15740890.31,13087431.14,13916480.63,7933460.951,23424036.7
7711155.783,6762462.519,7238887.428,15131271.35,18733070.22,9554661.272,21517081.67,8432821.721,6025401.585,38134540.66,8644341.626,10233705.15,20901084.98,20357188.6,62221548.8,77022840.07,42360711.65,27600302.61,16403741.6,25987356.55,25447719.21,18985925.12,19185300.19,35875733.09,29921127.33,64350470.98,31155491.26,32506385.12,17171478.12,22992468.42,29753655.73,33827523.43,34964437.61,32818285.72,52732805.01,33695132.66,51330365.26,38715988.62,33558695.92,31250151.88,44144260.97,50566606.86,24075616.96,31073444.37,44683347.02,41982876.19,48542608.88,34014536,34793416.87,24705169.49,155107083.7
6068871.486,6760773.895,7721371.697,7202858.569,12867165.9,6037988.958,7476965.828,4867554.788,4782498.059,14673810.51,6803227.06,9412062.845,13716854.75,14441810.18,16206170.06,14093107.76,14220688.06,8515445.683,9301478.299,11938235.88,11459717.78,15392856.16,10643177.98,15885704.51,16447157.23,18960575.44,13082745.21,13286500.03,11168636.78,9914746.013,14172745.38,16766736.52,14773706.83,13691537.65,17225167,10368647.87,18084364.19,13734692.02,15379583.27,11498977.1,19036526.38,22777740,14859042.85,13526339.39,19669953.73,9740199.976,16947500.87,14522470.73,17806373.66,11088794.83,27439528.7
455271405.9,307592828.1,360685175.8,374348275.2,568969340,334404427.9,456714806.9,347638138,235910367.8,1010060563,352751423.9,377960535,548725464,587605178.4,796492316.8,1445158555,782871915.1,418411860,455858217,653494159,470392262.9,340186452.9,396046315.2,784651242.8,526003304.5,1489690770,591535716,555991900.7,546108406.9,641440529.8,713296985.3,641875324.5,549552103.2,588349191.9,728942572.4,658092021.9,1290928350,722751417.5,820193705.7,934979610.7,902042095.5,1148193090,534838576.8,586302518.5,746633540.2,921040156.8,1135873846,695189790.4,836825417.3,787649903.7,1329674629
9156309.044,5372373.481,7698091.569,7707233.878,10557847.49,5782815,11192248.54,5183947.471,4983425.683,21185643.96,8202912.125,6262849.758,15023672.78,12733339.31,18027546.17,32052006.54,14976452.18,6717970.726,10391102.28,14254777.15,12032907.1,9401361.849,9866970.518,20488891.97,13411981.38,30261637.54,16030180.51,13353294.99,12311663.62,11831465.2,19662445.39,17833508.78,12492592.57,16135307.49,17219631.36,16426093.29,31582945.74,17415366.28,19121860,17812719.98,24820290.6,30251613.15,13015160.89,13304437.93,19311723.93,21729131.9,23559076.95,17054312.1,19482864.21,14438472.38,27858188.86
3210233.603,2949463.01,6573215.475,4885381.043,8023672.77,4652857.408,9248026.868,1792083.954,3205935.359,10222128.42,5251585.613,7367712.616,6224857.16,4890085.137,13798360.85,12770509.28,15153011.23,7545643.771,8853054.713,9121509.135,4158996.987,6937187.579,5512777.152,16795612.91,9431512.15,9636961.234,12923427.13,6050689.924,10142098.78,7684367.397,10507075.65,11566817.9,12038242.83,12315799.57,13558392.32,9145530.125,10449735.37,7549729.115,13701865.42,11466181.15,9054052.336,16518316.43,10697109.23,12316984.44,9982568.422,5184788.962,17367068.88,4986658.024,10770823.99,6051556.664,18191183.44
238941942.3,125045958.4,195033808.6,157009210.5,321116343.9,164770935.6,299076056.5,139748951.2,140437544.5,593034088.2,202709365.6,192323838.3,349878837.2,383445133.8,497128493.6,820853095,495477213.8,225857758.6,272429812.5,420481424.6,334770482.8,306169687.4,259961218.7,542776742.1,437722554.8,800332541.4,446214131.8,385429487.1,377185472.8,374793263.4,549510257.8,552841452.9,423980474.3,426760729.4,507537926.1,466653435.4,790141451.4,516640413.1,531372515,469739233.4,624821689.8,774776958.8,403610857.6,449668927,552230037.7,638561327.5,763110755,552767574.6,577986602.5,442911857.6,845446072.7
2358821.092,577244.894,1240043.291,2242664.124,5264946.803,1622678.072,6687586.313,2237347.961,977436.636,5258345.638,2441628.089,3731968.392,4570726.912,5440823.386,4767631.355,9398930.438,8064507.696,952806.107,3984965.727,1476062.107,4467016.157,3095975.39,3314502.278,7820623.974,2108070.157,7111763.028,4441370.576,2630676.729,4622262.178,2739255.82,4919942.434,5293251.171,3796320.018,1949131.794,4653631.035,3980889.765,9022845.984,9185470.388,7218322.095,3686765.921,2351547.477,5886416.304,4936253.185,1824972.922,6775676.926,8842461.951,7254346.345,4114395.512,3409155.635,3369800.274,12935985.45
11231183.91,6437446.057,6776246.578,6887918.371,12150686.74,6630602.164,15255600.91,6042720.269,4351476.403,7072363.966,7471817.63,8602987.862,6798423.88,14351709.27,3437648.049,11219757.57,17080112.54,7003601.234,5887374.989,2620659.062,9464198.158,8326923.383,6627620.308,12986809.73,8589624.163,16293808.18,12953522.7,10005129.32,9669691.255,5206585.218,5826258.464,11765733.82,11506371.05,10718974.15,5428915.708,2880921.851,17648977.5,11562655.46,10628791.25,2641360.094,9289226.302,6514690.129,9733620.529,8756980.096,17890499.47,2576720.342,19185536.77,6179387.745,13946457.89,1357096.723,17290776.36
6149795.406,3254130.48,2066913.724,3523411.564,6378730.724,3701055.632,5970102.038,3265284.374,2651900.869,11130058.43,5051371.701,5529431.071,6859016.341,8361357.437,9180573.213,14758328.69,9329918.365,5407310.436,5307535.32,6946907.769,6991090.37,7495883.261,5960400.277,11803880.42,7810836.714,13993422.28,7284423.087,7025477.35,6952447.884,6570705.138,9748999.81,10579751.62,8728973.581,9992103.179,8447275.915,4826343.533,15631113.66,9445350.096,10226520.1,5749184.332,14192293.38,15414001.84,7115200.515,6296239.207,8348482.204,9625719.855,12025186.98,9253239.325,10128817.82,5545369.21,19018573.07
24171613.39,11837130.87,15692676.27,14145583.61,35087285.24,14997567.58,29848807.23,14874848.26,12598052.84,62491175.57,20988553.9,17023091.3,36012680.1,42238188.12,59529705.2,90617197.84,50342668.12,24861750.49,27990246.77,39283752.68,36959068.69,25837634.79,24797981.68,63885760.88,42907422.64,90589209.47,45605784.12,47422942.91,37963869.29,39517210.29,58140745.4,55504142.58,43979525.01,51989525.32,56098617.47,44205416.76,101782755.4,59488571.45,59768214.78,48007741.48,70936221.61,83236762.11,43498228.34,47846214.01,59853943.2,67886991.79,83710008.05,63454457.78,61369484.76,43238905.99,110858030.5
2288644.043,559688.548,711062.61,1270522.155,3911448.792,3261058.304,5697945.782,1936648.478,1850012.307,6702697.268,844818.713,2239374.456,3075515.675,4382360.792,8845871.802,9289232.776,4417237.571,2218805.339,2175722.751,4180867.3,5271205.235,3376614.952,1295483.741,3854384.048,5004911.597,11190467.83,3383759.129,5076638.692,3591158.437,3684464.561,7051085.058,5011312.218,3927934.726,5529043.754,6923750.265,8199661.521,9679177.502,5683141.839,6186302.304,5589087.211,7051644.672,7221224.464,3611100.232,5490141.041,8728076.085,10262800.67,6289089.552,6445069.589,8634521.938,4382191.002,11112080.83
1517395.381,256213.866,914486.92,599411.082,3430623.46,1293891.289,2573345.082,1270382.703,978484.222,9196451.955,1636250.814,1058473.137,2067265.949,4031257.273,5976234.33,11643260.08,6107595.993,3071688.171,2793533.362,3863622.484,2520026.722,3012215.546,2006792.712,6982152.836,3879817.615,11562036.94,4797773.566,3351082.514,3345835.336,3735706.967,3843318.626,4579657.475,3455803.192,5637517.471,5249199.012,5415107.031,10060213.32,4601848.863,5576053.637,4573845.381,5309027.46,13879073.6,4202616.274,5362343.2,5241068.44,9015428.666,8186261.362,5181736.996,5519667.315,4147640.965,11559046.87
347125046.4,135820753.4,223437835.4,175287465.7,372683608.1,208817475.4,334175694.8,173483392,156530720.3,648804005,268204256.8,250874781.8,362776986.6,468214414.2,569016811.8,931749431.6,590005976.2,297754472.8,306073857.5,430628570.8,452929683.7,425934740.4,353561446.1,672929205.2,467947155.5,925409424.8,514385718,426799890.1,380741180.1,386849846.5,646082131.2,573475926,468572936,493803084.6,617125784.1,531076268.1,972749232.1,581676773.6,620327771.6,521506446.2,650948498.4,817778834,469124789.6,519153874.1,606850618,764183416.8,763831278.8,566665474.9,580175709.8,420687957.2,1067262667
748303002.2,309989698.3,584345813.1,456568221.1,1117879716,623558731.9,1126733844,485211676.9,490312141.5,2439994399,726384308.7,616300413.5,1173224804,1282921179,1864157979,2993209325,1858813326,875884454,990294245.8,1535905297,1323020453,1154492068,903415480.4,1931156176,1535697730,3056289649,1667571093,1489947507,1276483343,1304400671,1982811674,2000444385,1420669315,1566210498,2022961639,1931515425,2970903282,2045276012,2170884686,1800697567,2290110934,2797727991,1506102570,1730055892,2185197071,2451535947,2848685583,2119556743,2157988291,1498725195,3015709349
12531458.74,6199725.015,7745732.964,5857981.648,6583130.707,12855430.99,16090949.95,6971717.486,6558892.167,26062814.32,14612690.41,10187891.21,15654576.22,15987260.87,35895813.22,38089495.73,17435128.3,11971931.3,12197864.08,12014434.31,26376462.13,14650298.34,12876838.23,24305186.88,18480110.95,33892391.24,17435128.29,16109805.85,13157939.89,11324436.16,25879009.41,21836847.62,19606703.84,18979176.89,25494619.36,23673711.09,35694281.1,9114760.122,18801624.77,8754128.931,12802079.2,9155219.778,14284189.12,14427441.22,30486512.46,38829897.53,64544099.05,20286942.1,25512818.94,6911734.857,42104613.59
24731259.3,8236208.035,11116987.31,11117771.86,13381106.36,10388653.11,32886489.74,7878651.29,13974728.45,2618553.83,15185565.34,13764250.08,14332202.9,16001376.57,32274075.63,11015903.64,24878633.24,11020225.09,10180376.31,15895116.44,25322045.26,18343147.16,12499152.64,21466495.1,15515127.79,31591885.71,10558683.8,9725760.771,15336041.95,11239901.53,26554113.57,13644174.16,17280480.83,13526112.92,31708178.91,11717221.61,80250775.39,13455680.54,27765799.6,23352381.12,12057219.39,23507029.05,13773700.66,21053025.28,16304264.01,13825691.32,48068032.78,13186699.77,9738445.931,9685399.762,39298734.86
3570049.579,996622.011,4049149.861,1808951.741,6875151.098,2141881.336,5692112.907,2099511.522,1148411.339,12327306.52,1870450.193,3306376.905,7768404.719,7198094.879,9542764.82,18075728.65,10804216.66,4357255.145,5005134.821,10907697.12,8061112.996,7828849.536,6248603.062,12343281.55,9993125.682,20664178.52,8077942.118,6419018.972,6594161.514,10238314.53,9770668.132,12663268.93,9114429.432,7845952.685,11281314.21,11290715.26,17066720.65,10779839.95,14348040.79,14087099.01,13623554.56,20312963.2,11236090.76,9794241.242,13607168.23,17183599.9,17395601.5,11740297.55,13847751.71,11626831.26,16962967.19
4328418.513,920286.577,2631648.063,1929038.68,5356212.448,2597625.046,2355910.466,2213195.422,1016495.367,7783221.258,3328562.48,3427839.426,3994910.32,6542063.452,3452651.332,7428148.4,7980923.691,3383918.661,3704519.992,5032929.812,6722073.45,5093957.374,4036579.716,6090357.526,5618713.935,6398583.746,5902725.625,5355319.885,4223432.801,4084775.911,6115686.54,5341541.382,6590456.653,3910293.504,7639243.692,6373217.541,6988617.031,7502591.69,7255081.981,5318677.436,7410390.301,5657141.039,6144491.408,6626889.117,8388937.857,5431501.484,6979221.869,6877341.707,6439138.505,4671462.603,8980836.054
167785278.2,73192151.41,116003963.6,85364290.52,195768045.8,113470134.9,183400874.6,99673049.03,94449274.92,406556483.7,142133517.4,127178128.1,191181473.1,263274698.1,317005244.4,509324209.3,320447902.6,157976882,174348575.7,240649417.9,249974820.2,234646519.3,177810099.3,353918756,246965717.5,496676009.3,276018758.4,256798212.7,207527868.2,217731876.3,375467195.4,324708437.7,245156181.6,283061373.6,346675911.5,293216441.7,528807506.1,338984931.4,354464420.9,274281513.3,400293922.7,486949393,269106031,296135273,359709600,403938460.7,436668880.5,319863237,346279596.3,231169748.3,524853911.2
304766637.4,134806283.8,215463536.7,157984766.3,387707987.2,241725408.9,268229621.2,171125632.5,183439062.3,739345617,270484597,243989301.4,405585989.2,501477095.2,625795217.1,920375978.5,588097961.7,308392814.6,336136450.3,445691731.5,482714517.2,420158299.8,346973312.3,672148465.9,500265199.1,892202721.1,533408078.2,519193214.2,383637933.4,408708890,720791866.8,636292386.6,491961095.4,549873192.7,719105317.9,563968094.4,929501672.7,626457533.7,640339170.7,532227954.5,785843995,940106012.5,518255435.6,589529971.5,706939203.9,773936536.8,869876797.6,655969549.3,618798226.1,409687942.1,1012522771
24277082.22,11206072.17,8811154.44,11519877.25,26934385.14,17634152.25,27665527.72,6336771.062,19322905.34,33143332.97,8217366.225,8030721.797,25513900.54,27615363.1,43635313.52,33616194.64,12371130.67,19810776.31,13965016.74,21015297.82,14988952.42,18093254.99,17630279.97,35409078.56,28905151.81,48125453.14,38639087.66,31407656.35,39835795.57,23173904.98,23925319.09,30302743.73,20785203.11,31249923.14,47300187.41,39343728.46,68896357.86,17741142.66,37742116.3,33143658.39,41639229.19,37235624.81,13278798.14,30689673.36,41427705.51,35760102.9,35691047.14,4786290.543,40310543.02,9063824.177,61900548.32
7651060.441,3373647.004,8812747.243,3070339.262,26572566.79,22358267.22,38236498.69,6217703.948,10352460.94,32541621.93,7429491.663,3837397.924,31150364.26,20918279.1,32978857.05,28015072.89,40613554.28,22921620.69,10220049.87,28565307.05,18497099.15,34526889.12,24570651.98,16846197.76,14882567,25732708.45,14628950.57,12118839.03,21099626,28020718.18,19839692.1,23261679.4,17364777.16,19216692.16,53372376.16,34055667.29,13718010.9,47228029.09,42947580.85,16288294,38693812.72,35354143.39,18614789.72,20151790.94,16379811.07,45701330.12,22571590.46,26580654.47,38150065.82,2814577.832,32164942.4
5504065.687,6604155.69,6884918.095,3050940.839,19725959.74,13929947.63,12763944.26,5460836.137,2260333.299,3500977.399,11746566.49,10163825.81,14783490.62,15867628.53,15063719.59,8446721.891,11661510.74,826631.568,6835680.046,6049346.06,12981207.91,15449037.9,2488968.806,18421877.13,10971810.71,35844541.64,14419531.61,15494249.03,1511673.844,1302721.751,8330674.871,14140845.95,7258532.548,15220297.69,21116048.46,4511516.147,21404283.85,10690168.8,5726324.708,7720553.289,16159525.48,9826314.626,6515726.192,4645807.276,3968213.813,10442346.88,2830508.538,17878553.96,21283020.42,4235153.457,16581045.09
