"","names","size","isdir","mode","mtime","ctime","atime","exe","Runs","order","Samples"
"673","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_1115-2_NPA.raw",11025790070,FALSE,666,2024-07-27 03:55:23.577751,2024-07-27 13:26:50.849344,2024-08-05 13:59:34.897743,"no","20240726_WFB_Plate_08_1115-2_NPA",368,"1115.2"
"699","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_71_NPA.raw",12282170198,FALSE,666,2024-07-27 04:58:01.113375,2024-07-27 13:25:06.125462,2024-08-05 15:56:15.043079,"no","20240726_WFB_Plate_08_71_NPA",369,"71"
"701","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_84_NPA.raw",11588592993,FALSE,666,2024-07-27 06:00:35.057447,2024-07-27 13:20:31.48797,2024-08-05 16:05:43.72233,"no","20240726_WFB_Plate_08_84_NPA",370,"84"
"705","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_95_NPA.raw",11050360293,FALSE,666,2024-07-27 07:03:12.065657,2024-07-27 13:18:57.216263,2024-08-05 16:24:29.021997,"no","20240726_WFB_Plate_08_95_NPA",371,"95"
"687","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_19_NPA.raw",10431400853,FALSE,666,2024-07-27 08:05:46.303072,2024-07-27 13:17:02.526026,2024-08-05 11:32:13.647425,"no","20240726_WFB_Plate_08_19_NPA",372,"19"
"637","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_101_NPA.raw",11353273303,FALSE,666,2024-07-27 09:08:19.533775,2024-07-27 13:14:39.391815,2024-08-05 11:57:59.029266,"no","20240726_WFB_Plate_08_101_NPA",373,"101"
"713","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_NC6_NPA.raw",11360149623,FALSE,666,2024-07-27 10:10:51.166605,2024-07-27 13:11:21.706533,2024-08-05 17:03:41.794195,"no","20240726_WFB_Plate_08_NC6_NPA",374,"NC6"
"685","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_1176_NPA.raw",10536254004,FALSE,666,2024-07-27 11:13:28.551901,2024-07-27 13:09:13.688946,2024-08-05 14:51:14.28299,"no","20240726_WFB_Plate_08_1176_NPA",375,"1176"
"645","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_1020_NPA.raw",11320911154,FALSE,666,2024-07-27 12:16:05.503338,2024-07-27 13:05:52.106743,2024-08-05 12:06:55.785482,"no","20240726_WFB_Plate_08_1020_NPA",376,"1020"
"671","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_1114_NPA.raw",11507599035,FALSE,666,2024-07-27 13:18:40.61277,2024-07-28 08:35:11.272614,2024-08-05 13:50:55.04155,"no","20240726_WFB_Plate_08_1114_NPA",377,"1114"
"715","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_NC9_NPA.raw",10931198244,FALSE,666,2024-07-27 14:21:17.567802,2024-07-28 08:30:02.96056,2024-08-05 17:14:04.258831,"no","20240726_WFB_Plate_08_NC9_NPA",378,"NC9"
"659","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_1080_NPA.raw",11431045387,FALSE,666,2024-07-27 15:23:52.62715,2024-07-28 08:23:55.071346,2024-08-05 13:07:10.457293,"no","20240726_WFB_Plate_08_1080_NPA",379,"1080"
"641","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_1015_NPA.raw",11021580600,FALSE,666,2024-07-27 16:26:28.180368,2024-07-28 08:17:44.922041,2024-08-05 11:40:51.050285,"no","20240726_WFB_Plate_08_1015_NPA",380,"1015"
"655","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_1057_NPA.raw",11211131005,FALSE,666,2024-07-27 18:23:45.167822,2024-07-28 09:06:34.116594,2024-08-05 12:50:01.207855,"no","20240726_WFB_Plate_08_1057_NPA",381,"1057"
"693","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_23_NPA.raw",10843067014,FALSE,666,2024-07-27 19:26:18.652147,2024-07-28 09:03:56.101059,2024-08-05 15:30:29.67934,"no","20240726_WFB_Plate_08_23_NPA",382,"23"
"639","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_1013_NPA.raw",11219212674,FALSE,666,2024-07-27 20:28:51.952404,2024-07-28 09:02:20.349874,2024-08-05 11:32:21.56534,"no","20240726_WFB_Plate_08_1013_NPA",383,"1013"
"657","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_1079_NPA.raw",11157672996,FALSE,666,2024-07-27 21:31:27.433016,2024-07-28 09:00:28.097469,2024-08-05 12:58:29.95833,"no","20240726_WFB_Plate_08_1079_NPA",384,"1079"
"679","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_1149_NPA.raw",11480123402,FALSE,666,2024-07-27 22:34:03.181864,2024-07-28 08:54:54.556501,2024-08-05 14:25:05.508907,"no","20240726_WFB_Plate_08_1149_NPA",385,"1149"
"691","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_2013-24_NPA.raw",10900826279,FALSE,666,2024-07-27 23:36:37.042336,2024-07-28 08:52:47.191879,2024-08-05 15:22:11.43891,"no","20240726_WFB_Plate_08_2013-24_NPA",386,"2013.24"
"669","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_1109_NPA.raw",10922367783,FALSE,666,2024-07-28 00:39:12.328087,2024-07-28 08:49:08.523626,2024-08-05 13:42:25.84203,"no","20240726_WFB_Plate_08_1109_NPA",387,"1109"
"663","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_1091_NPA.raw",11208263486,FALSE,666,2024-07-28 01:41:47.61389,2024-07-28 08:45:13.241951,2024-08-05 13:24:52.162233,"no","20240726_WFB_Plate_08_1091_NPA",388,"1091"
"651","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_1035_NPA.raw",11343300673,FALSE,666,2024-07-28 02:44:20.34165,2024-07-28 08:43:12.136639,2024-08-05 12:32:39.331434,"no","20240726_WFB_Plate_08_1035_NPA",389,"1035"
"667","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_11_NPA.raw",11006415092,FALSE,666,2024-07-28 03:46:55.597477,2024-07-28 08:41:13.513874,2024-08-05 14:56:42.416851,"no","20240726_WFB_Plate_08_11_NPA",390,"11"
"675","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_1121_NPA.raw",11304783420,FALSE,666,2024-07-28 04:49:29.366076,2024-07-28 08:35:52.902985,2024-08-05 14:08:09.994511,"no","20240726_WFB_Plate_08_1121_NPA",391,"1121"
"709","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_H14_NPA.raw",11500659505,FALSE,666,2024-07-28 05:52:02.097172,2024-07-28 08:30:46.912973,2024-08-05 16:43:46.443922,"no","20240726_WFB_Plate_08_H14_NPA",392,"H14"
"703","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_87_NPA.raw",11754646239,FALSE,666,2024-07-28 06:54:35.510775,2024-07-28 08:24:47.543884,2024-08-05 16:14:47.541847,"no","20240726_WFB_Plate_08_87_NPA",393,"87"
"697","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_64_NPA.raw",11402630077,FALSE,666,2024-07-28 07:57:10.771463,2024-07-28 08:18:07.951578,2024-08-05 15:47:41.485275,"no","20240726_WFB_Plate_08_64_NPA",394,"64"
"695","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_56_NPA.raw",11250221194,FALSE,666,2024-07-28 08:59:44.127876,2024-07-28 23:02:13.192394,2024-08-05 15:39:04.159267,"no","20240726_WFB_Plate_08_56_NPA",395,"56"
"707","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_H11_NPA.raw",11326754715,FALSE,666,2024-07-28 10:02:17.605007,2024-07-28 23:00:07.900116,2024-08-05 16:34:05.304014,"no","20240726_WFB_Plate_08_H11_NPA",396,"H11"
"647","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_1032-2_NPA.raw",10755162918,FALSE,666,2024-07-28 11:04:52.679123,2024-07-28 22:58:24.339453,2024-08-05 12:15:52.567022,"no","20240726_WFB_Plate_08_1032-2_NPA",397,"1032.2"
"689","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_2004-51_NPA.raw",11553386652,FALSE,666,2024-07-28 12:07:32.55966,2024-07-28 22:56:31.884077,2024-08-05 15:13:38.745789,"no","20240726_WFB_Plate_08_2004-51_NPA",398,"2004.51"
"643","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_1019_NPA.raw",11182278959,FALSE,666,2024-07-28 13:09:56.652615,2024-07-28 22:52:52.430946,2024-08-05 11:49:24.723347,"no","20240726_WFB_Plate_08_1019_NPA",399,"1019"
"681","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_1151_NPA.raw",11444843154,FALSE,666,2024-07-28 14:12:30.251249,2024-07-28 22:48:47.508463,2024-08-05 14:33:34.019075,"no","20240726_WFB_Plate_08_1151_NPA",400,"1151"
