"","Sample","names","size","isdir","mode","mtime","ctime","atime","exe","Runs","Set","Observation"
"159","1129","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240704_Plate_06/Samples/20240704_WFB_Plate_06_1129_NPB.raw",9427856652,FALSE,666,2024-07-06 11:12:13.480015,2024-07-07 10:50:25.367201,2024-07-30 05:07:25.47533,"no","20240704_WFB_Plate_06_1129_NPB","PASC","Cloudy"
"160","1129-2","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240620_Plate_03/Samples/20240620_WFB_Plate_03_1129-2_NPB.raw",9917835389,FALSE,666,2024-06-25 18:33:16.912333,2024-06-25 22:09:49.042294,2024-07-29 22:55:43.224089,"no","20240620_WFB_Plate_03_1129-2_NPB","PASC_fu","Cloudy"
"161","1130","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240612_Plate_01/Samples/20240612_WFB_Plate_01_1130_NPB.raw",6936759685,FALSE,666,2024-06-15 17:18:16.92988,2024-06-15 17:44:09.293884,2024-07-29 19:31:38.311825,"no","20240612_WFB_Plate_01_1130_NPB","PASC",""
"162","1130-2","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240626_Plate_04/Samples/20240626_WFB_Plate_04_1130-2_NPB.raw",9174782681,FALSE,666,2024-06-28 14:44:48.019041,2024-06-29 09:46:49.804455,2024-07-30 00:38:38.228767,"no","20240626_WFB_Plate_04_1130-2_NPB","PASC_fu","Viscous"
"163","1131","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240626_Plate_04/Samples/20240626_WFB_Plate_04_1131_NPB.raw",7878297745,FALSE,666,2024-06-29 11:32:24.246668,2024-06-29 23:58:18.362442,2024-07-30 00:41:43.285143,"no","20240626_WFB_Plate_04_1131_NPB","PASC",""
"164","1132","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240626_Plate_04/Samples/20240626_WFB_Plate_04_1132_NPB.raw",8225576813,FALSE,666,2024-06-29 14:40:27.272009,2024-06-29 23:54:43.82469,2024-07-30 00:44:35.063177,"no","20240626_WFB_Plate_04_1132_NPB","PASC",""
"165","1133","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240620_Plate_03/Samples/20240620_WFB_Plate_03_1133_NPB.raw",8368787194,FALSE,666,2024-06-24 19:11:41.29619,2024-06-25 17:01:56.526327,2024-07-29 22:58:28.757513,"no","20240620_WFB_Plate_03_1133_NPB","PASC",""
"166","1135","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240708_Plate_07/Samples/20240708_WFB_Plate_07_1135_NPB.raw",9768953389,FALSE,666,2024-07-10 15:49:16.580364,2024-07-11 10:04:06.084383,2024-07-29 17:20:18.048815,"no","20240708_WFB_Plate_07_1135_NPB","PASC",""
"167","1135-2","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240704_Plate_06/Samples/20240704_WFB_Plate_06_1135-2_NPB.raw",9556397510,FALSE,666,2024-07-06 20:37:08.474808,2024-07-07 10:23:29.12771,2024-07-30 05:10:39.141506,"no","20240704_WFB_Plate_06_1135-2_NPB","PASC_fu",""
"168","1136","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240708_Plate_07/Samples/20240708_WFB_Plate_07_1136_NPB.raw",10038384383,FALSE,666,2024-07-12 00:12:13.890627,2024-07-12 09:47:59.092899,2024-07-29 17:23:15.568518,"no","20240708_WFB_Plate_07_1136_NPB","PASC",""
"169","1136-2","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240626_Plate_04/Samples/20240626_WFB_Plate_04_1136-2_NPB.raw",7790022984,FALSE,666,2024-06-29 03:16:32.348061,2024-06-29 09:32:40.798618,2024-07-30 00:47:09.647381,"no","20240626_WFB_Plate_04_1136-2_NPB","PASC_fu",""
"170","1137","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240615_Plate_02/Samples/20240615_WFB_Plate_02_1137_NPB.raw",6331903005,FALSE,666,2024-06-19 23:39:35.787043,2024-06-20 09:06:58.476065,2024-07-29 20:54:57.878307,"no","20240615_WFB_Plate_02_1137_NPB","PASC",""
"171","1137-2","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240612_Plate_01/Samples/20240612_WFB_Plate_01_1137-2_NPB.raw",6604102391,FALSE,666,2024-06-14 14:22:47.324928,2024-06-15 18:24:31.57222,2024-07-29 19:33:41.572817,"no","20240612_WFB_Plate_01_1137-2_NPB","PASC_fu",""
"172","1138","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_1138_NPB.raw",9893128343,FALSE,666,2024-07-20 20:51:07.8125,2024-07-21 17:45:32.571535,2024-08-02 13:17:15.489639,"no","20240716_WFB_Plate_09_1138_NPB","PASC",""
"173","1138-2","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240704_Plate_06/Samples/20240704_WFB_Plate_06_1138-2_NPB.raw",9812917721,FALSE,666,2024-07-06 17:28:49.826389,2024-07-07 10:31:38.592882,2024-07-30 05:13:37.756138,"no","20240704_WFB_Plate_06_1138-2_NPB","PASC_fu",""
"174","1139","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240626_Plate_04/Samples/20240626_WFB_Plate_04_1139_NPB.raw",8611719135,FALSE,666,2024-06-29 23:01:54.506353,2024-06-29 23:44:55.044413,2024-07-30 00:49:57.663807,"no","20240626_WFB_Plate_04_1139_NPB","PASC","Viscous"
"175","1140","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_1140_NPB.raw",12161207025,FALSE,666,2024-07-25 16:00:10.5513,2024-07-26 17:26:54.934498,2024-08-02 13:58:48.262932,"no","20240721_WFB_Plate_10_1140_NPB","PASC","Viscous"
"176","1141","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240708_Plate_07/Samples/20240708_WFB_Plate_07_1141_NPB.raw",9683716186,FALSE,666,2024-07-11 11:38:00.630486,2024-07-12 10:07:28.917807,2024-07-29 17:26:26.833103,"no","20240708_WFB_Plate_07_1141_NPB","PASC",""
"177","1141-2","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240704_Plate_06/Samples/20240704_WFB_Plate_06_1141-2_NPB.raw",10951953507,FALSE,666,2024-07-06 21:39:52.105286,2024-07-07 10:20:22.375931,2024-07-30 05:16:43.989473,"no","20240704_WFB_Plate_06_1141-2_NPB","PASC_fu","Reddish"
"178","1142","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240615_Plate_02/Samples/20240615_WFB_Plate_02_1142_NPB.raw",7157028384,FALSE,666,2024-06-18 11:23:18.154114,2024-06-19 10:27:34.40027,2024-07-29 20:57:04.193329,"no","20240615_WFB_Plate_02_1142_NPB","PASC",""
"179","1142-2","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240708_Plate_07/Samples/20240708_WFB_Plate_07_1142-2_NPB.raw",10599954785,FALSE,666,2024-07-10 11:37:58.201265,2024-07-11 10:10:17.168783,2024-07-29 17:29:21.100657,"no","20240708_WFB_Plate_07_1142-2_NPB","PASC_fu",""
"180","1143","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240620_Plate_03/Samples/20240620_WFB_Plate_03_1143_NPB.raw",8073505457,FALSE,666,2024-06-24 01:33:06.442387,2024-06-24 09:06:47.057625,2024-07-29 23:03:43.920589,"no","20240620_WFB_Plate_03_1143_NPB","PASC",""
"181","1143-2","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240620_Plate_03/Samples/20240620_WFB_Plate_03_1143-2_NPB.raw",8576324314,FALSE,666,2024-06-23 16:09:52.439507,2024-06-24 09:17:13.349129,2024-07-29 23:01:02.513819,"no","20240620_WFB_Plate_03_1143-2_NPB","PASC_fu",""
"182","1144","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240615_Plate_02/Samples/20240615_WFB_Plate_02_1144_NPB.raw",6875925960,FALSE,666,2024-06-19 15:20:57.508129,2024-06-20 09:16:21.939558,2024-07-29 20:59:25.128534,"no","20240615_WFB_Plate_02_1144_NPB","PASC",""
"183","1144-2","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240628_Plate_05/Samples/20240630_WFB_Plate_05_1144-2_NPB.raw",7721522988,FALSE,666,2024-07-03 01:47:08.804422,2024-07-03 09:31:56.337793,2024-07-30 03:01:07.486195,"no","20240630_WFB_Plate_05_1144-2_NPB","PASC_fu",""
"184","1145","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240628_Plate_05/Samples/20240630_WFB_Plate_05_1145_NPB.raw",7230952920,FALSE,666,2024-07-04 00:40:59.584154,2024-07-04 09:10:40.875692,2024-07-30 03:03:38.508066,"no","20240630_WFB_Plate_05_1145_NPB","PASC",""
"185","1145-2","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240612_Plate_01/Samples/20240612_WFB_Plate_01_1145-2_NPB.raw",6506570309,FALSE,666,2024-06-15 07:57:17.977396,2024-06-15 18:11:53.811487,2024-07-29 19:35:41.825327,"no","20240612_WFB_Plate_01_1145-2_NPB","PASC_fu",""
"186","1146","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240628_Plate_05/Samples/20240630_WFB_Plate_05_1146_NPB.raw",8080468342,FALSE,666,2024-07-03 20:30:17.424221,2024-07-04 09:18:44.451738,2024-07-30 03:06:06.716854,"no","20240630_WFB_Plate_05_1146_NPB","PASC",""
"187","1147","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240708_Plate_07/Samples/20240708_WFB_Plate_07_1147_NPB.raw",10370643527,FALSE,666,2024-07-11 12:40:51.983423,2024-07-12 10:05:59.567795,2024-07-29 17:32:33.126812,"no","20240708_WFB_Plate_07_1147_NPB","PASC",""
"188","1147-2","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240628_Plate_05/Samples/20240630_WFB_Plate_05_1147-2_NPB.raw",7223827875,FALSE,666,2024-07-03 06:55:16.241138,2024-07-04 09:33:07.057953,2024-07-30 03:08:33.160576,"no","20240630_WFB_Plate_05_1147-2_NPB","PASC_fu",""
"189","1148","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240626_Plate_04/Samples/20240626_WFB_Plate_04_1148_NPB.raw",7671723763,FALSE,666,2024-06-29 04:19:10.369732,2024-06-29 09:31:31.857071,2024-07-30 00:52:53.017471,"no","20240626_WFB_Plate_04_1148_NPB","PASC",""
"190","1148-2","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240704_Plate_06/Samples/20240704_WFB_Plate_06_1148-2_NPB.raw",10325558255,FALSE,666,2024-07-07 06:02:12.669016,2024-07-07 09:54:04.055025,2024-07-30 05:19:54.218443,"no","20240704_WFB_Plate_06_1148-2_NPB","PASC_fu","Cloudy"
"191","1149","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_1149_NPB.raw",11204766332,FALSE,666,2024-07-29 18:06:30.841646,2024-07-30 18:06:07.973333,2024-08-05 14:29:24.934309,"no","20240726_WFB_Plate_08_1149_NPB","PASC",""
"192","1149-2","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240628_Plate_05/Samples/20240630_WFB_Plate_05_1149-2_NPB.raw",6936920958,FALSE,666,2024-07-02 22:39:06.025436,2024-07-02 22:57:44.873047,2024-07-30 03:10:53.790758,"no","20240630_WFB_Plate_05_1149-2_NPB","PASC_fu",""
"193","1150","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240704_Plate_06/Samples/20240704_WFB_Plate_06_1150_NPB.raw",8626833540,FALSE,666,2024-07-08 03:55:31.12298,2024-07-08 09:37:54.722614,2024-07-30 05:23:13.612007,"no","20240704_WFB_Plate_06_1150_NPB","PASC",""
"194","1151","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_1151_NPB.raw",11724426807,FALSE,666,2024-07-30 09:45:44.203188,2024-07-30 17:35:48.50881,2024-08-05 14:37:56.040054,"no","20240726_WFB_Plate_08_1151_NPB","PASC",""
"195","1151-2","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240626_Plate_04/Samples/20240626_WFB_Plate_04_1151-2_NPB.raw",8067158167,FALSE,666,2024-06-29 17:48:29.852991,2024-06-29 23:51:06.634159,2024-07-30 00:55:44.105101,"no","20240626_WFB_Plate_04_1151-2_NPB","PASC_fu","Cloudy"
"196","1152","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_1152_NPB.raw",12881145530,FALSE,666,2024-07-25 23:18:10.005854,2024-07-26 17:06:12.771357,2024-08-02 14:08:32.785158,"no","20240721_WFB_Plate_10_1152_NPB","PASC",""
"197","1152-2","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_1152-2_NPB.raw",10007662789,FALSE,666,2024-07-19 23:04:27.341702,2024-07-20 16:55:37.089359,2024-08-02 13:20:16.677128,"no","20240716_WFB_Plate_09_1152-2_NPB","PASC_fu",""
"198","1153","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240626_Plate_04/Samples/20240626_WFB_Plate_04_1153_NPB.raw",8492058386,FALSE,666,2024-06-29 02:13:50.328375,2024-06-29 09:33:47.468569,2024-07-30 00:58:50.004181,"no","20240626_WFB_Plate_04_1153_NPB","PASC",""
"199","1153-2","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240615_Plate_02/Samples/20240615_WFB_Plate_02_1153-2_NPB.raw",6924065538,FALSE,666,2024-06-18 23:51:22.619127,2024-06-19 10:14:54.123968,2024-07-29 21:01:36.903723,"no","20240615_WFB_Plate_02_1153-2_NPB","PASC_fu",""
"200","1154","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240708_Plate_07/Samples/20240708_WFB_Plate_07_1154_NPB.raw",9850160160,FALSE,666,2024-07-11 13:43:42.213251,2024-07-12 10:04:34.822964,2024-07-29 17:35:43.888681,"no","20240708_WFB_Plate_07_1154_NPB","PASC",""
"201","1154-2","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_1154-2_NPB.raw",10995001835,FALSE,666,2024-07-28 22:24:56.495373,2024-07-30 00:28:05.003025,2024-08-05 14:47:01.188328,"no","20240726_WFB_Plate_08_1154-2_NPB","PASC_fu",""
"202","1155","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_1155_NPB.raw",10159678320,FALSE,666,2024-07-21 01:01:09.575096,2024-07-21 17:40:00.38756,2024-08-02 13:23:13.863705,"no","20240716_WFB_Plate_09_1155_NPB","PASC",""
"203","1156","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240615_Plate_02/Samples/20240615_WFB_Plate_02_1156_NPB.raw",7095914848,FALSE,666,2024-06-19 22:37:17.889589,2024-06-20 09:08:47.110312,2024-07-29 21:03:53.783588,"no","20240615_WFB_Plate_02_1156_NPB","PASC",""
"204","1157","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240615_Plate_02/Samples/20240615_WFB_Plate_02_1157_NPB.raw",6924898536,FALSE,666,2024-06-19 08:04:41.979719,2024-06-20 09:22:59.763277,2024-07-29 21:06:11.678658,"no","20240615_WFB_Plate_02_1157_NPB","PASC","Reddish"
"205","1158","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240704_Plate_06/Samples/20240704_WFB_Plate_06_1158_NPB.raw",9367886523,FALSE,666,2024-07-07 00:48:13.649576,2024-07-07 10:11:27.392746,2024-07-30 05:26:07.130951,"no","20240704_WFB_Plate_06_1158_NPB","PASC",""
"206","1158-2","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_1158-2_NPB.raw",9093254757,FALSE,666,2024-07-20 04:16:52.210522,2024-07-20 16:48:39.387056,2024-08-02 13:26:09.63868,"no","20240716_WFB_Plate_09_1158-2_NPB","PASC_fu",""
"207","1159","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_1159_NPB.raw",10794200769,FALSE,666,2024-07-26 06:36:02.569998,2024-07-26 17:37:11.928793,2024-08-02 14:18:07.293335,"no","20240721_WFB_Plate_10_1159_NPB","PASC","Reddish"
"208","1160","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240628_Plate_05/Samples/20240630_WFB_Plate_05_1160_NPB.raw",7755470924,FALSE,666,2024-07-02 17:25:46.411068,2024-07-02 23:03:21.212606,2024-07-30 03:13:16.803911,"no","20240630_WFB_Plate_05_1160_NPB","PASC",""
"209","1160-2","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240626_Plate_04/Samples/20240626_WFB_Plate_04_1160-2_NPB.raw",7879990200,FALSE,666,2024-06-28 23:05:48.527435,2024-06-29 09:37:18.631304,2024-07-30 01:01:41.845415,"no","20240626_WFB_Plate_04_1160-2_NPB","PASC_fu",""
"210","1161","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240620_Plate_03/Samples/20240620_WFB_Plate_03_1161_NPB.raw",8275160075,FALSE,666,2024-06-24 09:53:43.97986,2024-06-24 15:01:44.595497,2024-07-29 23:06:11.330004,"no","20240620_WFB_Plate_03_1161_NPB","PASC",""
"211","1162","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240612_Plate_01/Samples/20240612_WFB_Plate_01_1162_NPB.raw",5876073899,FALSE,666,2024-06-14 19:34:27.442064,2024-06-15 18:14:54.458927,2024-07-29 19:37:43.412046,"no","20240612_WFB_Plate_01_1162_NPB","PASC",""
"212","1162-2","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_1162-2_NPB.raw",11304918603,FALSE,666,2024-07-26 01:23:18.703382,2024-07-26 17:45:34.378626,2024-08-02 14:26:14.816675,"no","20240721_WFB_Plate_10_1162-2_NPB","PASC_fu",""
"213","1163","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_1163_NPB.raw",8151573035,FALSE,666,2024-07-21 07:16:19.636089,2024-07-21 17:31:24.902752,2024-08-02 13:28:38.143661,"no","20240716_WFB_Plate_09_1163_NPB","PASC",""
"214","1164","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_1164_NPB.raw",9251887449,FALSE,666,2024-07-20 10:31:42.780766,2024-07-20 16:39:54.722116,2024-08-02 13:31:09.463274,"no","20240716_WFB_Plate_09_1164_NPB","PASC","Reddish"
"215","1164-2","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240615_Plate_02/Samples/20240615_WFB_Plate_02_1164-2_NPB.raw",6987483556,FALSE,666,2024-06-19 00:53:40.18329,2024-06-19 10:13:54.349606,2024-07-29 21:08:21.507881,"no","20240615_WFB_Plate_02_1164-2_NPB","PASC_fu",""
"216","1165","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240615_Plate_02/Samples/20240615_WFB_Plate_02_1165_NPB.raw",6792822507,FALSE,666,2024-06-19 14:18:36.283138,2024-06-20 09:17:20.826097,2024-07-29 21:10:32.713148,"no","20240615_WFB_Plate_02_1165_NPB","PASC","Reddish"
"217","1166","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240628_Plate_05/Samples/20240630_WFB_Plate_05_1166_NPB.raw",7947534359,FALSE,666,2024-07-03 19:27:38.116129,2024-07-04 09:19:53.659966,2024-07-30 03:15:44.711008,"no","20240630_WFB_Plate_05_1166_NPB","PASC",""
"218","1167","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240704_Plate_06/Samples/20240704_WFB_Plate_06_1167_NPB.raw",9414844225,FALSE,666,2024-07-06 15:23:18.154955,2024-07-07 10:37:28.133337,2024-07-30 05:29:18.662178,"no","20240704_WFB_Plate_06_1167_NPB","PASC",""
"219","1168","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240708_Plate_07/Samples/20240708_WFB_Plate_07_1168_NPB.raw",11026422670,FALSE,666,2024-07-10 14:46:26.530333,2024-07-11 10:05:31.139393,2024-07-29 17:38:42.204077,"no","20240708_WFB_Plate_07_1168_NPB","PASC","Reddish"
"220","1169","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240708_Plate_07/Samples/20240708_WFB_Plate_07_1169_NPB.raw",10052961619,FALSE,666,2024-07-11 21:03:47.679731,2024-07-12 09:54:17.602329,2024-07-29 17:42:07.144724,"no","20240708_WFB_Plate_07_1169_NPB","PASC",""
"221","1169-2","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240626_Plate_04/Samples/20240626_WFB_Plate_04_1169-2_NPB.raw",8034928340,FALSE,666,2024-06-29 01:11:11.013317,2024-06-29 09:35:00.001465,2024-07-30 01:04:34.966187,"no","20240626_WFB_Plate_04_1169-2_NPB","PASC_fu",""
"222","1170","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240615_Plate_02/Samples/20240615_WFB_Plate_02_1170_NPB.raw",7474109177,FALSE,666,2024-06-18 16:34:57.30135,2024-06-19 10:22:11.024714,2024-07-29 21:12:36.248926,"no","20240615_WFB_Plate_02_1170_NPB","PASC","Reddish"
"223","1171","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240626_Plate_04/Samples/20240626_WFB_Plate_04_1171_NPB.raw",8265910753,FALSE,666,2024-06-29 13:37:45.267302,2024-06-29 23:55:54.710752,2024-07-30 01:07:38.564529,"no","20240626_WFB_Plate_04_1171_NPB","PASC",""
"224","1172","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240620_Plate_03/Samples/20240620_WFB_Plate_03_1172_NPB.raw",7206796338,FALSE,666,2024-06-24 13:58:48.462723,2024-06-25 17:08:07.66515,2024-07-29 23:08:38.170979,"no","20240620_WFB_Plate_03_1172_NPB","PASC",""
"225","1172-2","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240615_Plate_02/Samples/20240615_WFB_Plate_02_1172-2_NPB.raw",5990818177,FALSE,666,2024-06-19 17:25:40.655701,2024-06-20 09:14:31.611868,2024-07-29 21:14:47.887922,"no","20240615_WFB_Plate_02_1172-2_NPB","PASC_fu",""
"226","1173","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240626_Plate_04/Samples/20240626_WFB_Plate_04_1173_NPB.raw",7817672206,FALSE,666,2024-06-28 17:52:42.425837,2024-06-29 09:43:16.437063,2024-07-30 01:10:26.97913,"no","20240626_WFB_Plate_04_1173_NPB","PASC",""
"227","1174","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_1174_NPB.raw",9380894885,FALSE,666,2024-07-21 12:28:56.862244,2024-07-21 17:18:58.980278,2024-08-02 13:33:46.635712,"no","20240716_WFB_Plate_09_1174_NPB","PASC",""
"228","1175","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240708_Plate_07/Samples/20240708_WFB_Plate_07_1175_NPB.raw",9590425871,FALSE,666,2024-07-11 07:26:35.403246,2024-07-12 09:37:02.29133,2024-07-29 17:45:10.174002,"no","20240708_WFB_Plate_07_1175_NPB","PASC",""
"229","1176","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_1176_NPB.raw",3753603261,FALSE,666,2024-07-29 06:45:39.848345,2024-07-30 00:15:39.58378,2024-08-05 14:55:14.175325,"no","20240726_WFB_Plate_08_1176_NPB","PASC",""
"230","1177","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240612_Plate_01/Samples/20240612_WFB_Plate_01_1177_NPB.raw",6654717022,FALSE,666,2024-06-15 10:01:55.614113,2024-06-15 18:06:00.546642,2024-07-29 19:39:36.475809,"no","20240612_WFB_Plate_01_1177_NPB","PASC",""
"231","1178","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240628_Plate_05/Samples/20240630_WFB_Plate_05_1178_NPB.raw",7508045259,FALSE,666,2024-07-02 14:17:41.15469,2024-07-02 23:06:47.633518,2024-07-30 03:18:05.417351,"no","20240630_WFB_Plate_05_1178_NPB","PASC",""
"232","1179","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240628_Plate_05/Samples/20240630_WFB_Plate_05_1179_NPB.raw",7594193713,FALSE,666,2024-07-03 17:22:14.135542,2024-07-04 09:22:11.36367,2024-07-30 03:20:29.394291,"no","20240630_WFB_Plate_05_1179_NPB","PASC",""
"233","1180","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240708_Plate_07/Samples/20240708_WFB_Plate_07_1180_NPB.raw",10068973015,FALSE,666,2024-07-10 12:40:46.513556,2024-07-11 10:08:43.101879,2024-07-29 17:48:01.896187,"no","20240708_WFB_Plate_07_1180_NPB","PASC",""
"234","1181","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240615_Plate_02/Samples/20240615_WFB_Plate_02_1181_NPB.raw",7092279025,FALSE,666,2024-06-19 07:02:24.322817,2024-06-20 09:23:58.806349,2024-07-29 21:16:53.226751,"no","20240615_WFB_Plate_02_1181_NPB","PASC",""
"235","1182","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240620_Plate_03/Samples/20240620_WFB_Plate_03_1182_NPB.raw",7573816474,FALSE,666,2024-06-24 15:01:25.287695,2024-06-25 17:06:56.147619,2024-07-29 23:10:54.176571,"no","20240620_WFB_Plate_03_1182_NPB","PASC",""
"236","1183","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240704_Plate_06/Samples/20240704_WFB_Plate_06_1183_NPB.raw",9909298458,FALSE,666,2024-07-06 10:09:27.718864,2024-07-07 10:53:37.818289,2024-07-30 05:32:20.758711,"no","20240704_WFB_Plate_06_1183_NPB","PASC",""
"237","1184","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240612_Plate_01/Samples/20240612_WFB_Plate_01_1184_NPB.raw",6621542583,FALSE,666,2024-06-14 17:29:47.559322,2024-06-15 18:18:30.480579,2024-07-29 19:41:37.984152,"no","20240612_WFB_Plate_01_1184_NPB","PASC",""
